"MTU","Out Area","In Area","Physical Flow (MW)"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","France (FR)","Germany (DE)","1608.01"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Germany (DE)","Luxembourg (LU)","419.96"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Netherlands (NL)","Germany (DE)","1068.79"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Norway (NO)","Germany (DE)","899.20"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Germany (DE)","Poland (PL)","1895.15"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Germany (DE)","Switzerland (CH)","0.00"
"05/01/2026 20:30:00 - 05/01/2026 20:45:00","Switzerland (CH)","Germany (DE)","2017.69"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Austria (AT)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Austria (AT)","Germany (DE)","412.32"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Belgium (BE)","Germany (DE)","694.65"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Czech Republic (CZ)","866.91"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Denmark (DK)","567.38"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Denmark (DK)","Germany (DE)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","France (FR)","Germany (DE)","1672.08"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Luxembourg (LU)","397.57"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Netherlands (NL)","Germany (DE)","1074.42"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Norway (NO)","Germany (DE)","888.80"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Poland (PL)","1872.80"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Germany (DE)","Switzerland (CH)","0.00"
"05/01/2026 20:45:00 - 05/01/2026 21:00:00","Switzerland (CH)","Germany (DE)","1981.23"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Austria (AT)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Austria (AT)","Germany (DE)","16.09"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Belgium (BE)","Germany (DE)","424.61"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Czech Republic (CZ)","889.94"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Denmark (DK)","1435.77"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Denmark (DK)","Germany (DE)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","France (FR)","Germany (DE)","1782.69"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Luxembourg (LU)","376.82"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Netherlands (NL)","Germany (DE)","2194.30"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Norway (NO)","Germany (DE)","693.60"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Poland (PL)","1748.94"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Germany (DE)","Switzerland (CH)","0.00"
"05/01/2026 21:00:00 - 05/01/2026 21:15:00","Switzerland (CH)","Germany (DE)","1357.85"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Austria (AT)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Austria (AT)","Germany (DE)","108.32"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Belgium (BE)","Germany (DE)","643.06"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Czech Republic (CZ)","626.21"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Denmark (DK)","1588.68"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Denmark (DK)","Germany (DE)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","France (FR)","Germany (DE)","1861.38"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Luxembourg (LU)","393.88"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Netherlands (NL)","Germany (DE)","2824.62"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Norway (NO)","Germany (DE)","684.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Poland (PL)","1716.27"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Germany (DE)","Switzerland (CH)","0.00"
"05/01/2026 21:15:00 - 05/01/2026 21:30:00","Switzerland (CH)","Germany (DE)","1216.74"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Austria (AT)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Austria (AT)","Germany (DE)","358.96"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Belgium (BE)","Germany (DE)","693.87"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Czech Republic (CZ)","385.39"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Denmark (DK)","1459.09"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Denmark (DK)","Germany (DE)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","France (FR)","Germany (DE)","1700.30"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Luxembourg (LU)","387.55"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Netherlands (NL)","Germany (DE)","2635.63"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Norway (NO)","Germany (DE)","681.76"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Poland (PL)","1600.42"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Germany (DE)","Switzerland (CH)","0.00"
"05/01/2026 21:30:00 - 05/01/2026 21:45:00","Switzerland (CH)","Germany (DE)","1174.57"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Austria (AT)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Austria (AT)","Germany (DE)","304.99"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Belgium (BE)","Germany (DE)","741.02"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Czech Republic (CZ)","214.91"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Denmark (DK)","1291.75"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Denmark (DK)","Germany (DE)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","France (FR)","Germany (DE)","1669.31"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Luxembourg (LU)","372.07"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Netherlands (NL)","Germany (DE)","2547.59"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Norway (NO)","Germany (DE)","531.68"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Poland (PL)","1480.96"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Germany (DE)","Switzerland (CH)","0.00"
"05/01/2026 21:45:00 - 05/01/2026 22:00:00","Switzerland (CH)","Germany (DE)","978.93"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Austria (AT)","32.21"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Austria (AT)","Germany (DE)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Belgium (BE)","Germany (DE)","618.80"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Czech Republic (CZ)","354.20"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Denmark (DK)","1046.58"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Denmark (DK)","Germany (DE)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","France (FR)","Germany (DE)","1606.49"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Luxembourg (LU)","366.32"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Netherlands (NL)","Germany (DE)","2763.86"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Norway (NO)","Germany (DE)","684.32"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Poland (PL)","1678.04"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Germany (DE)","Switzerland (CH)","0.00"
"05/01/2026 22:00:00 - 05/01/2026 22:15:00","Switzerland (CH)","Germany (DE)","601.56"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Austria (AT)","66.56"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Austria (AT)","Germany (DE)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Belgium (BE)","Germany (DE)","500.96"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Czech Republic (CZ)","120.59"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Denmark (DK)","623.42"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Denmark (DK)","Germany (DE)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","France (FR)","Germany (DE)","1361.47"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Luxembourg (LU)","378.41"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Netherlands (NL)","Germany (DE)","2619.73"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Norway (NO)","Germany (DE)","723.04"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Poland (PL)","1512.17"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Germany (DE)","Switzerland (CH)","0.00"
"05/01/2026 22:15:00 - 05/01/2026 22:30:00","Switzerland (CH)","Germany (DE)","279.31"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Austria (AT)","61.54"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Austria (AT)","Germany (DE)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Belgium (BE)","Germany (DE)","57.92"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Czech Republic (CZ)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Czech Republic (CZ)","Germany (DE)","296.23"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Denmark (DK)","564.63"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Denmark (DK)","Germany (DE)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","France (FR)","Germany (DE)","673.65"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Luxembourg (LU)","389.91"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Netherlands (NL)","Germany (DE)","2485.05"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Norway (NO)","Germany (DE)","723.04"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Poland (PL)","1210.61"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Germany (DE)","Switzerland (CH)","0.00"
"05/01/2026 22:30:00 - 05/01/2026 22:45:00","Switzerland (CH)","Germany (DE)","151.55"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Austria (AT)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Austria (AT)","Germany (DE)","0.84"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Belgium (BE)","34.71"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Belgium (BE)","Germany (DE)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Czech Republic (CZ)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Czech Republic (CZ)","Germany (DE)","555.52"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Denmark (DK)","351.85"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Denmark (DK)","Germany (DE)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","France (FR)","Germany (DE)","552.44"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Luxembourg (LU)","390.92"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Netherlands (NL)","Germany (DE)","2443.45"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Norway (NO)","Germany (DE)","712.16"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Poland (PL)","1168.36"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Germany (DE)","Switzerland (CH)","205.63"
"05/01/2026 22:45:00 - 05/01/2026 23:00:00","Switzerland (CH)","Germany (DE)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Austria (AT)","474.42"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Austria (AT)","Germany (DE)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Belgium (BE)","Germany (DE)","492.01"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Czech Republic (CZ)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Czech Republic (CZ)","Germany (DE)","459.99"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Denmark (DK)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Denmark (DK)","Germany (DE)","229.36"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","France (FR)","Germany (DE)","887.62"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Luxembourg (LU)","391.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Netherlands (NL)","Germany (DE)","2317.92"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Norway (NO)","Germany (DE)","811.04"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Poland (PL)","1311.35"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Germany (DE)","Switzerland (CH)","984.46"
"05/01/2026 23:00:00 - 05/01/2026 23:15:00","Switzerland (CH)","Germany (DE)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Austria (AT)","550.53"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Austria (AT)","Germany (DE)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Belgium (BE)","Germany (DE)","582.85"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Czech Republic (CZ)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Czech Republic (CZ)","Germany (DE)","624.69"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Denmark (DK)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Denmark (DK)","Germany (DE)","370.24"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","France (FR)","Germany (DE)","989.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Luxembourg (LU)","373.79"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Netherlands (NL)","Germany (DE)","2292.04"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Norway (NO)","Germany (DE)","815.52"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Poland (PL)","1332.24"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Poland (PL)","Germany (DE)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Sweden (SE)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Sweden (SE)","Germany (DE)","0.00"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Germany (DE)","Switzerland (CH)","1270.13"
"05/01/2026 23:15:00 - 05/01/2026 23:30:00","Switzerland (CH)","Germany (DE)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Austria (AT)","650.61"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Austria (AT)","Germany (DE)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Belgium (BE)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Belgium (BE)","Germany (DE)","498.43"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Czech Republic (CZ)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Czech Republic (CZ)","Germany (DE)","785.94"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Denmark (DK)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Denmark (DK)","Germany (DE)","583.65"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","France (FR)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","France (FR)","Germany (DE)","822.43"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Luxembourg (LU)","375.34"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Netherlands (NL)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Netherlands (NL)","Germany (DE)","2311.64"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Norway (NO)","0.00"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Norway (NO)","Germany (DE)","750.88"
"05/01/2026 23:30:00 - 05/01/2026 23:45:00","Germany (DE)","Poland (PL)","1139.47"
