Time,Biomass,Energy storage,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and pondage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,BE,CH,DE,ES,GB-CTY,IT,LU
2025-04-03 22:30:00,231,0,0,0,1131,0,615,0,0,0,2968,4141,1435,0,40532,0,0,0,324,497,6094,0,0,0,1356,0,0,0
2025-04-03 23:00:00,230,0,0,0,1041,0,616,0,0,0,2616,3984,1562,0,40809,0,0,0,324,374,6014,0,0,0,1314,0,0,0
2025-04-03 23:30:00,230,0,0,0,1027,0,616,0,0,0,2305,3919,1495,0,40984,0,0,0,322,326,5952,0,0,0,1314,0,0,0
2025-04-04 00:00:00,230,0,0,0,685,0,618,0,0,0,2226,3440,1176,0,40889,0,0,0,314,339,5870,0,0,0,1324,0,0,0
2025-04-04 00:30:00,230,0,0,0,472,0,188,0,0,0,835,3331,994,0,40674,0,0,0,315,255,5797,0,0,0,1324,0,0,0
2025-04-04 01:00:00,230,0,0,0,469,0,77,0,0,0,463,3150,856,0,40910,0,0,0,318,213,5609,0,0,0,1580,0,0,0
2025-04-04 01:30:00,229,0,0,0,467,0,77,0,0,0,814,3040,719,0,40882,0,0,0,325,197,5339,0,0,0,1580,0,0,0
2025-04-04 02:00:00,230,0,0,0,469,0,77,0,0,0,275,2883,944,0,41026,0,0,0,327,199,5145,0,0,0,1580,0,0,0
2025-04-04 02:30:00,230,0,0,0,468,0,77,0,0,0,424,2811,1024,0,40810,0,0,0,325,304,5106,0,0,0,1580,0,0,0
2025-04-04 03:00:00,230,0,0,0,464,0,77,0,0,0,471,2876,877,0,40603,0,0,0,319,442,5049,0,0,0,1508,0,0,0
2025-04-04 03:30:00,230,0,0,0,465,0,77,0,0,0,307,2915,480,0,40275,0,0,0,316,366,5123,0,0,0,1508,0,0,0
2025-04-04 04:00:00,230,0,0,0,467,0,77,0,0,0,233,2927,539,0,40275,0,0,0,313,334,5220,0,0,0,1533,0,0,0
2025-04-04 04:30:00,230,0,0,0,462,0,77,0,0,0,200,2966,558,0,40275,0,0,0,321,332,5339,0,0,0,1533,0,0,0
2025-04-04 05:00:00,230,0,0,0,461,0,77,0,0,0,187,3177,801,0,40317,0,0,0,329,344,5350,0,0,0,1374,0,0,0
2025-04-04 05:30:00,230,0,0,0,461,0,77,0,0,0,199,3345,836,0,40482,0,0,0,330,423,5504,0,0,0,1374,0,0,0
2025-04-04 06:00:00,230,0,0,0,460,0,80,0,0,0,1269,3604,1183,0,40815,0,0,248,325,494,5696,0,0,0,1347,0,0,0
2025-04-04 06:30:00,230,0,0,0,460,0,81,0,0,0,2182,3858,1275,0,41428,0,0,249,325,548,5984,0,0,0,1347,0,0,0
2025-04-04 07:00:00,230,0,0,0,461,0,81,0,0,0,3000,4305,1861,0,41465,0,0,335,325,615,6433,0,0,0,1281,0,0,0
2025-04-04 07:30:00,230,0,0,0,462,0,81,0,0,0,3516,4419,1761,0,41357,0,0,548,323,705,6645,0,0,0,1281,0,0,0
2025-04-04 08:00:00,230,0,0,0,468,0,80,0,0,0,3591,4501,2005,0,41498,0,0,1231,324,776,6511,0,0,0,1110,0,0,0
2025-04-04 08:30:00,230,0,0,0,526,0,169,0,0,0,3307,4496,1826,0,41129,0,0,2517,325,821,5933,0,0,0,1110,0,0,0
2025-04-04 09:00:00,230,0,0,0,593,0,497,0,0,0,3121,4199,1433,0,40504,0,0,4101,327,824,5336,0,0,0,1407,0,0,0
2025-04-04 09:30:00,230,0,0,0,592,0,493,0,0,0,2570,3908,1184,0,40319,0,0,5788,327,790,4417,0,0,0,1407,0,0,0
2025-04-04 10:00:00,230,0,0,0,585,0,492,0,0,0,1730,3499,1107,0,40307,0,0,7151,326,799,3733,0,0,0,1368,0,0,0
2025-04-04 10:30:00,229,0,0,0,578,0,488,0,0,0,567,3202,1143,0,40191,0,0,8072,328,694,3322,0,0,0,1368,0,0,0
2025-04-04 11:00:00,229,0,0,0,483,0,156,0,0,0,195,2964,627,0,39481,0,0,9252,329,520,3203,102,0,0,1279,0,0,0
2025-04-04 11:30:00,230,0,0,0,480,0,80,0,0,0,150,2807,494,0,38584,0,0,10330,333,426,3259,102,0,0,1279,0,0,0
2025-04-04 12:00:00,230,0,0,0,477,0,80,0,0,0,129,2746,266,0,37906,0,0,11416,336,384,3480,592,0,476,343,0,0,0
2025-04-04 12:30:00,230,0,0,0,477,0,81,0,0,0,189,2735,360,0,37357,0,0,11695,335,460,3559,592,0,476,343,0,0,0
2025-04-04 13:00:00,230,0,0,0,468,0,81,0,0,0,356,2701,418,0,37170,0,0,9420,338,514,2641,794,4,622,229,0,0,0
2025-04-04 13:30:00,230,0,0,0,444,0,80,0,0,0,296,2594,285,0,36387,0,0,8387,322,598,2717,794,4,622,229,0,0,0
2025-04-04 14:00:00,230,0,0,0,402,0,81,0,0,0,222,2615,372,0,35988,0,0,8311,325,776,2829,714,0,301,698,0,0,0
2025-04-04 14:30:00,230,0,0,0,416,0,81,0,0,0,254,2608,384,0,35636,0,0,8210,329,833,2800,714,0,301,698,0,0,0
2025-04-04 15:00:00,230,0,0,0,420,0,80,0,0,0,291,2629,413,0,35293,0,0,7964,316,761,2812,648,0,0,1439,0,0,0
2025-04-04 15:30:00,230,0,0,0,413,0,81,0,0,0,299,2680,739,0,35561,0,0,7233,328,758,2738,648,0,0,1439,0,0,0
2025-04-04 16:00:00,230,0,0,0,418,0,80,0,0,0,251,2840,727,0,34849,0,0,8314,326,841,4102,405,0,0,808,0,0,0
2025-04-04 16:30:00,230,0,0,0,418,0,81,0,0,0,326,2892,720,0,35042,0,0,8505,329,878,4693,405,0,0,808,0,0,0
2025-04-04 17:00:00,230,0,0,0,421,0,81,0,0,0,167,3048,470,0,35691,0,0,7161,318,947,4563,119,0,0,1411,0,0,0
2025-04-04 17:30:00,230,0,0,0,405,0,81,0,0,0,163,3217,515,0,36931,0,0,5924,321,1052,4374,119,0,0,1411,0,0,0
2025-04-04 18:00:00,218,0,0,0,436,0,81,0,0,0,138,3556,706,0,37581,0,0,4468,329,1130,4239,128,0,0,1278,0,0,0
2025-04-04 18:30:00,214,0,0,0,452,0,81,0,0,0,649,3897,1100,0,38262,0,0,3008,342,1039,4111,128,0,0,1278,0,0,0
2025-04-04 19:00:00,214,0,0,0,461,0,81,0,0,0,1593,4367,1734,0,38795,0,0,1708,330,957,4059,0,0,0,1306,0,0,0
2025-04-04 19:30:00,213,0,0,0,459,0,81,0,0,0,2907,4673,1955,0,38978,0,0,804,326,850,4122,0,0,0,1306,0,0,0
2025-04-04 20:00:00,213,0,0,0,462,0,81,0,0,0,3130,4688,1889,0,38970,0,0,343,325,805,4460,0,0,0,1287,0,0,0
2025-04-04 20:30:00,214,0,0,0,469,0,81,0,0,0,2888,4688,1651,0,38991,0,0,272,328,898,5040,0,0,0,1287,0,0,0
2025-04-04 21:00:00,214,0,0,0,468,0,80,0,0,0,2995,4582,1618,0,39100,0,0,251,328,957,5648,0,0,0,714,0,0,0
2025-04-04 21:30:00,214,0,0,0,452,0,80,0,0,0,2651,4548,1456,0,39126,0,0,250,329,978,6195,0,0,0,714,0,0,0
2025-04-04 22:00:00,214,0,0,0,446,0,80,0,0,0,2455,4251,1378,0,38806,0,0,0,331,1003,6735,0,0,0,740,0,0,0
2025-04-04 22:30:00,214,0,0,0,448,0,81,0,0,0,2557,4153,1416,0,38407,0,0,0,330,1031,7188,0,0,0,740,0,0,0
2025-04-04 23:00:00,220,0,0,0,455,0,81,0,0,0,2527,3956,1099,0,38239,0,0,0,333,1004,7457,0,0,0,1249,0,0,0
2025-04-04 23:30:00,227,0,0,0,455,0,80,0,0,0,2299,3800,976,0,38085,0,0,0,334,1047,7376,0,0,0,1249,0,0,0
2025-04-05 00:00:00,213,0,0,0,455,0,81,0,0,0,1417,3477,1238,0,37861,0,0,0,334,1076,7153,0,0,0,1368,0,0,0
2025-04-05 00:30:00,199,0,0,0,453,0,79,0,0,0,681,3337,1049,0,37160,0,0,0,333,1080,7015,0,0,0,1368,0,0,0
2025-04-05 01:00:00,188,0,0,0,454,0,79,0,0,0,498,3245,824,0,37023,0,0,0,335,1076,6917,0,0,0,1284,0,0,0
2025-04-05 01:30:00,267,0,0,0,455,0,79,0,0,0,321,3164,787,0,36903,0,0,0,334,1089,6810,0,0,0,1284,0,0,0
2025-04-05 02:00:00,277,0,0,0,454,0,79,0,0,0,290,2973,682,0,37443,0,0,0,335,1097,6520,0,0,0,1228,0,0,0
2025-04-05 02:30:00,281,0,0,0,453,0,79,0,0,0,79,2934,473,0,37329,0,0,0,331,1090,6252,0,0,0,1228,0,0,0
2025-04-05 03:00:00,283,0,0,0,448,0,81,0,0,0,215,2857,349,0,36980,0,0,0,327,1132,6210,0,0,0,1244,0,0,0
2025-04-05 03:30:00,278,0,0,0,452,0,81,0,0,0,179,2847,388,0,36671,0,0,0,321,1089,6064,0,0,0,1244,0,0,0
2025-04-05 04:00:00,288,0,0,0,452,0,81,0,0,0,6,2923,313,0,36481,0,0,0,322,1080,6042,0,0,0,1276,0,0,0
2025-04-05 04:30:00,291,0,0,0,444,0,81,0,0,0,1,3041,314,0,36648,0,0,0,323,1104,5837,0,0,0,1276,0,0,0
2025-04-05 05:00:00,291,0,0,0,444,0,81,0,0,0,1,3205,349,0,36872,0,0,0,321,1136,5403,0,0,0,1204,0,0,0
2025-04-05 05:30:00,296,0,0,0,457,0,81,0,0,0,1,3229,373,0,37263,0,0,0,322,1149,5056,0,0,0,1204,0,0,0
2025-04-05 06:00:00,302,0,0,0,449,0,81,0,0,0,1,3433,425,0,36899,0,0,247,322,1074,5007,0,0,0,1230,0,0,0
2025-04-05 06:30:00,308,0,0,0,472,0,81,0,0,0,1,3460,422,0,37125,0,0,244,322,914,5318,0,0,0,1230,0,0,0
2025-04-05 07:00:00,312,0,0,0,477,0,81,0,0,0,275,3535,397,0,37336,0,0,346,325,905,5460,0,0,0,1274,0,0,0
2025-04-05 07:30:00,310,0,0,0,453,0,81,0,0,0,288,3619,402,0,37501,0,0,604,326,996,5114,0,0,0,1274,0,0,0
2025-04-05 08:00:00,312,0,0,0,463,0,81,0,0,0,1046,3709,567,0,37480,0,0,1439,325,1050,4741,0,0,0,1350,0,0,0
2025-04-05 08:30:00,320,0,0,0,465,0,81,0,0,0,1139,3631,500,0,37234,0,0,3050,328,1018,4499,0,0,0,1350,0,0,0
2025-04-05 09:00:00,322,0,0,0,463,0,80,0,0,0,1171,3370,227,0,37596,0,0,5020,325,995,3861,0,0,0,1294,0,0,0
2025-04-05 09:30:00,329,0,0,0,466,0,80,0,0,0,761,3091,239,0,36297,0,0,7246,325,899,2819,0,0,0,1294,0,0,0
2025-04-05 10:00:00,334,0,0,0,461,0,80,0,0,0,257,2818,210,0,33604,0,0,9258,326,852,2048,449,0,473,563,0,0,0
2025-04-05 10:30:00,343,0,0,0,471,0,80,0,0,0,135,2728,233,0,31053,0,0,10764,327,780,1533,449,0,473,563,0,0,0
2025-04-05 11:00:00,349,0,0,0,469,0,81,0,0,0,227,2654,301,0,30918,0,0,10120,325,744,178,1003,692,1221,0,0,0,0
2025-04-05 11:30:00,359,0,0,0,470,0,81,0,0,0,288,2632,197,0,30133,0,0,11238,325,711,196,1003,692,1221,0,0,0,0
2025-04-05 12:00:00,359,0,0,0,470,0,81,0,0,0,176,2643,149,0,29576,0,0,12224,325,779,345,963,671,904,0,0,0,0
2025-04-05 12:30:00,358,0,0,0,478,0,81,0,0,0,181,2635,90,0,28770,0,0,13055,326,872,572,963,671,904,0,0,0,0
2025-04-05 13:00:00,359,0,0,0,461,0,81,0,0,0,166,2489,130,0,27674,0,0,13509,323,920,784,913,849,1120,0,0,154,0
2025-04-05 13:30:00,358,0,0,0,454,0,81,0,0,0,170,2499,126,0,26986,0,0,13368,327,0,1294,913,849,1120,0,0,154,0
2025-04-05 14:00:00,357,0,0,0,449,0,81,0,0,0,334,2455,253,0,27331,0,0,13362,329,0,1290,842,663,779,0,0,105,0
2025-04-05 14:30:00,357,0,0,0,456,0,81,0,0,0,298,2438,199,0,27319,0,0,13126,328,0,1244,842,663,779,0,0,105,0
2025-04-05 15:00:00,357,0,0,0,440,0,81,0,0,0,163,2426,285,0,27199,0,0,12726,329,644,879,804,107,208,0,0,0,0
2025-04-05 15:30:00,358,0,0,0,453,0,81,0,0,0,185,2432,223,0,27393,0,0,12012,331,1004,773,804,107,208,0,0,0,0
2025-04-05 16:00:00,359,0,0,0,457,0,81,0,0,0,198,2426,278,0,27907,0,0,11141,328,996,829,718,0,0,0,0,0,0
2025-04-05 16:30:00,363,0,0,0,456,0,81,0,0,0,202,2471,293,0,29228,0,0,9963,333,995,981,718,0,0,0,0,0,0
2025-04-05 17:00:00,363,0,0,0,456,0,81,0,0,0,198,2742,348,0,29508,0,0,10080,332,982,2812,377,0,0,0,0,0,0
2025-04-05 17:30:00,363,0,0,0,451,0,81,0,0,0,337,2913,471,0,30196,0,0,8784,329,981,3685,377,0,0,0,0,0,0
2025-04-05 18:00:00,363,0,0,0,450,0,81,0,0,0,230,3284,616,0,32078,0,0,6572,329,982,3921,0,0,0,877,0,0,0
2025-04-05 18:30:00,363,0,0,0,450,0,81,0,0,0,459,3447,729,0,34689,0,0,4276,332,990,4130,0,0,0,877,0,0,0
2025-04-05 19:00:00,363,0,0,0,449,0,81,0,0,0,1056,3835,1047,0,35654,0,0,2394,331,1003,4120,0,0,0,1236,0,0,0
2025-04-05 19:30:00,363,0,0,0,449,0,81,0,0,0,1400,4045,1387,0,36271,0,0,1035,331,983,4294,0,0,0,1236,0,0,0
2025-04-05 20:00:00,363,0,0,0,477,0,81,0,0,0,2359,4324,1656,0,36837,0,0,395,332,978,4676,0,0,0,0,0,0,0
2025-04-05 20:30:00,363,0,0,0,483,0,81,0,0,0,2663,4411,1617,0,37186,0,0,295,332,974,5405,0,0,0,0,0,0,0
2025-04-05 21:00:00,363,0,0,0,486,0,81,0,0,0,2881,4425,1352,0,37056,0,0,247,329,974,6301,0,0,0,0,0,0,0
2025-04-05 21:30:00,363,0,0,0,490,0,80,0,0,0,1974,4392,1040,0,37169,0,0,247,331,972,6795,0,0,0,0,0,0,0
2025-04-05 22:00:00,364,0,0,0,488,0,81,0,0,0,2027,4197,1005,0,37126,0,0,0,327,971,6893,0,0,0,0,0,0,0
2025-04-05 22:30:00,363,0,0,0,485,0,81,0,0,0,2209,4164,1039,0,37194,0,0,0,328,975,7185,0,0,0,0,0,0,0
2025-04-05 23:00:00,365,0,0,0,450,0,80,0,0,0,1419,3685,830,0,36945,0,0,0,325,974,7141,0,0,0,0,0,0,0
2025-04-05 23:30:00,364,0,0,0,441,0,81,0,0,0,616,3614,742,0,37006,0,0,0,328,968,7340,0,0,0,0,0,0,0
2025-04-06 00:00:00,364,0,0,0,439,0,81,0,0,0,821,3612,632,0,36546,0,0,0,329,948,7503,0,0,0,326,0,0,0
2025-04-06 00:30:00,363,0,0,0,440,0,80,0,0,0,675,3510,500,0,35472,0,0,0,329,947,7435,0,0,0,326,0,0,0
2025-04-06 01:00:00,364,0,0,0,445,0,81,0,0,0,679,3390,459,0,35095,0,0,0,328,963,7437,0,0,0,1014,0,0,0
2025-04-06 01:30:00,363,0,0,0,451,0,81,0,0,0,524,3376,468,0,34638,0,0,0,326,931,7456,0,0,0,1014,0,0,0
2025-04-06 02:00:00,363,0,0,0,448,0,81,0,0,0,321,3328,495,0,34768,0,0,0,326,770,7660,0,0,0,1196,0,0,0
2025-04-06 02:30:00,363,0,0,0,446,0,81,0,0,0,137,3181,351,0,34085,0,0,0,326,662,7818,0,0,0,1196,0,0,0
2025-04-06 03:00:00,363,0,0,0,445,0,81,0,0,0,146,3142,333,0,33498,0,0,0,326,653,7959,0,0,0,906,0,0,0
2025-04-06 03:30:00,363,0,0,0,452,0,81,0,0,0,147,3116,333,0,32978,0,0,0,331,654,7933,0,0,0,906,0,0,0
2025-04-06 04:00:00,363,0,0,0,455,0,81,0,0,0,148,3041,312,0,32902,0,0,0,326,656,7854,0,0,0,292,0,0,0
2025-04-06 04:30:00,363,0,0,0,455,0,81,0,0,0,148,2969,371,0,32858,0,0,0,323,611,7840,0,0,0,292,0,0,0
2025-04-06 05:00:00,363,0,0,0,455,0,81,0,0,0,145,2886,420,0,33043,0,0,0,322,510,7818,0,0,0,334,0,0,0
2025-04-06 05:30:00,362,0,0,0,455,0,81,0,0,0,146,2950,451,0,33404,0,0,0,320,515,7694,0,0,0,334,0,0,0
2025-04-06 06:00:00,349,0,0,0,450,0,81,0,0,0,118,2980,391,0,33420,0,0,238,320,536,7681,0,0,0,972,0,0,0
2025-04-06 06:30:00,362,0,0,0,448,0,81,0,0,0,4,3049,368,0,33537,0,0,237,318,639,7663,0,0,0,972,0,0,0
2025-04-06 07:00:00,363,0,0,0,453,0,81,0,0,0,126,3117,375,0,33428,0,0,353,316,744,7824,0,0,0,1180,0,0,0
2025-04-06 07:30:00,363,0,0,0,455,0,80,0,0,0,4,3083,357,0,33053,0,0,646,315,696,8109,0,0,0,1180,0,0,0
2025-04-06 08:00:00,363,0,0,0,453,0,81,0,0,0,272,3020,323,0,33002,0,0,1579,317,720,8135,0,0,0,1395,0,0,0
2025-04-06 08:30:00,363,0,0,0,446,0,81,0,0,0,140,2936,405,0,32504,0,0,3388,315,790,7531,0,0,0,1395,0,0,0
2025-04-06 09:00:00,363,0,0,0,463,0,81,0,0,0,326,2832,525,0,32598,0,0,5555,316,766,7060,0,0,0,0,0,0,0
2025-04-06 09:30:00,363,0,0,0,458,0,81,0,0,0,199,2808,435,0,31543,0,0,7848,316,758,6215,0,0,0,0,0,0,0
2025-04-06 10:00:00,363,0,0,0,459,0,81,0,0,0,558,2675,376,0,30956,0,0,8041,317,582,3836,336,294,215,0,0,0,0
2025-04-06 10:30:00,364,0,0,0,459,0,81,0,0,0,210,2603,321,0,30194,0,0,9479,319,434,3517,336,294,215,0,0,0,0
2025-04-06 11:00:00,364,0,0,0,456,0,81,0,0,0,242,2560,330,0,29398,0,0,11085,319,365,3348,744,426,447,0,0,0,0
2025-04-06 11:30:00,363,0,0,0,460,0,81,0,0,0,292,2558,324,0,27967,0,0,12415,318,361,3151,744,426,447,0,0,0,0
2025-04-06 12:00:00,363,0,0,0,462,0,81,0,0,0,296,2457,426,0,27338,0,0,13604,320,441,3039,851,636,789,0,0,0,0
2025-04-06 12:30:00,363,0,0,0,462,0,81,0,0,0,218,2458,333,0,26844,0,0,14145,319,541,3183,851,636,789,0,0,0,0
2025-04-06 13:00:00,363,0,0,0,455,0,81,0,0,0,283,2602,156,0,26731,0,0,14467,319,632,3360,564,549,502,0,0,0,0
2025-04-06 13:30:00,363,0,0,0,452,0,80,0,0,0,93,2415,70,0,26462,0,0,14752,322,317,3571,564,549,502,0,0,0,0
2025-04-06 14:00:00,363,0,0,0,458,0,81,0,0,0,140,2402,70,0,26726,0,0,14342,317,0,3631,320,426,218,0,0,0,0
2025-04-06 14:30:00,363,0,0,0,457,0,81,0,0,0,96,2412,75,0,26766,0,0,14106,319,0,3542,320,426,218,0,0,0,0
2025-04-06 15:00:00,363,0,0,0,447,0,81,0,0,0,169,2396,118,0,26880,0,0,13801,321,478,3161,18,191,0,0,0,0,0
2025-04-06 15:30:00,363,0,0,0,444,0,81,0,0,0,200,2421,126,0,27177,0,0,13164,326,633,3040,18,191,0,0,0,0,0
2025-04-06 16:00:00,363,0,0,0,444,0,81,0,0,0,285,2467,324,0,27796,0,0,12205,324,613,2996,0,0,0,0,0,0,0
2025-04-06 16:30:00,363,0,0,0,444,0,81,0,0,0,744,2564,541,0,29791,0,0,10759,325,571,2996,0,0,0,0,0,0,0
2025-04-06 17:00:00,363,0,0,0,445,0,80,0,0,0,472,2617,503,0,30268,0,0,9050,322,624,3003,0,0,0,0,0,0,0
2025-04-06 17:30:00,361,0,0,0,453,0,81,0,0,0,592,2703,721,0,32452,0,0,7291,321,695,3025,0,0,0,0,0,0,0
2025-04-06 18:00:00,355,0,0,0,455,0,80,0,0,0,277,2812,501,0,32524,0,0,7002,324,723,5432,0,0,0,714,0,0,0
2025-04-06 18:30:00,357,0,0,0,457,0,81,0,0,0,329,3042,521,0,34051,0,0,4733,322,739,6348,0,0,0,714,0,0,0
2025-04-06 19:00:00,359,0,0,0,454,0,81,0,0,0,445,3323,586,0,35601,0,0,2570,324,792,6404,0,0,0,1465,0,0,0
2025-04-06 19:30:00,363,0,0,0,458,0,81,0,0,0,925,3566,802,0,36636,0,0,1095,325,770,6382,0,0,0,1465,0,0,0
2025-04-06 20:00:00,363,0,0,0,456,0,81,0,0,0,2053,4122,1026,0,37449,0,0,406,323,827,6684,0,0,0,394,0,0,0
2025-04-06 20:30:00,363,0,0,0,455,0,81,0,0,0,2442,4188,1030,0,37679,0,0,291,323,859,7445,0,0,0,394,0,0,0
2025-04-06 21:00:00,363,0,0,0,452,0,81,0,0,0,2506,4211,1174,0,37823,0,0,246,323,855,8193,0,0,0,0,0,0,0
2025-04-06 21:30:00,363,0,0,0,454,0,81,0,0,0,2476,4198,1115,0,37684,0,0,242,323,872,8507,0,0,0,0,0,0,0
2025-04-06 22:00:00,363,0,0,0,454,0,80,0,0,0,1637,4085,963,0,38067,0,0,0,322,878,8533,0,0,0,0,0,0,0
2025-04-06 22:30:00,363,0,0,0,456,0,81,0,0,0,1346,4092,891,0,38543,0,0,0,322,951,8468,0,0,0,0,0,0,0
2025-04-06 23:00:00,363,0,0,0,453,0,80,0,0,0,934,3772,610,0,38339,0,0,0,319,893,8197,0,0,0,828,0,0,0
2025-04-06 23:30:00,363,0,0,0,455,0,81,0,0,0,600,3723,588,0,38305,0,0,0,320,921,7847,0,0,0,828,0,0,0
2025-04-07 00:00:00,363,0,0,0,450,0,80,0,0,0,389,3561,686,0,38182,0,0,0,320,906,7573,0,0,0,1081,0,0,0
2025-04-07 00:30:00,363,0,0,0,456,0,81,0,0,0,129,3487,718,0,38004,0,0,0,318,816,7260,0,0,0,1081,0,0,0
2025-04-07 01:00:00,363,0,0,0,457,0,81,0,0,0,181,3295,754,0,37820,0,0,0,317,718,6920,0,0,0,1344,0,0,0
2025-04-07 01:30:00,363,0,0,0,456,0,81,0,0,0,309,3085,783,0,37819,0,0,0,319,692,6635,0,0,0,1344,0,0,0
2025-04-07 02:00:00,363,0,0,0,457,0,81,0,0,0,459,3102,838,0,37838,0,0,0,317,666,6333,0,0,0,1520,0,0,0
2025-04-07 02:30:00,359,0,0,0,459,0,81,0,0,0,317,3083,801,0,37849,0,0,0,316,569,5968,0,0,0,1520,0,0,0
2025-04-07 03:00:00,356,0,0,0,468,0,81,0,0,0,269,3145,708,0,38011,0,0,0,314,513,5543,0,0,0,1432,0,0,0
2025-04-07 03:30:00,360,0,0,0,471,0,81,0,0,0,99,3136,698,0,38108,0,0,0,316,487,5097,0,0,0,1432,0,0,0
2025-04-07 04:00:00,365,0,0,0,611,0,81,0,0,0,68,3149,757,0,37930,0,0,0,316,460,5107,0,0,0,1089,0,0,0
2025-04-07 04:30:00,365,0,0,0,755,0,81,0,0,0,1,3135,820,0,37762,0,0,0,315,397,5209,0,0,0,1089,0,0,0
2025-04-07 05:00:00,364,0,0,0,952,0,81,0,0,0,204,3163,871,0,37659,0,0,0,315,339,5250,0,0,0,1216,0,0,0
2025-04-07 05:30:00,363,0,0,0,1122,0,81,0,0,0,724,3315,873,0,37803,0,0,0,311,309,4935,0,0,0,1216,0,0,0
2025-04-07 06:00:00,363,0,0,0,1277,0,81,0,0,0,1442,3613,921,0,38401,0,0,246,308,308,4617,0,0,0,1354,0,0,0
2025-04-07 06:30:00,363,0,0,0,1676,0,81,0,0,0,2902,3845,1008,0,38986,0,0,246,310,269,4351,0,0,0,1354,0,0,0
2025-04-07 07:00:00,363,0,0,0,2110,0,81,0,0,0,3360,4381,1921,0,39231,0,0,371,311,197,4305,0,0,0,1212,0,0,0
2025-04-07 07:30:00,363,0,0,0,2513,0,81,0,0,0,3120,4617,2153,0,39321,0,0,672,313,205,4247,0,0,0,1212,0,0,0
2025-04-07 08:00:00,363,0,0,0,2589,0,80,0,0,0,3231,4741,2366,0,39616,0,0,1509,311,194,4024,0,0,0,963,0,0,0
2025-04-07 08:30:00,363,0,0,0,2630,0,80,0,0,0,3017,4722,1789,0,40290,0,0,3049,313,184,3407,0,0,0,963,0,0,0
2025-04-07 09:00:00,363,0,0,0,2504,0,81,0,0,0,3023,4639,1695,0,40544,0,0,4835,313,182,2559,0,0,0,1041,0,0,0
2025-04-07 09:30:00,363,0,0,0,2195,0,80,0,0,0,2521,4243,1568,0,40528,0,0,6837,313,175,1914,0,0,0,1041,0,0,0
2025-04-07 10:00:00,363,0,0,0,2091,0,81,0,0,0,1296,3831,1271,0,40469,0,0,8611,313,136,1574,0,0,0,883,0,0,0
2025-04-07 10:30:00,363,0,0,0,2070,0,81,0,0,0,210,3694,1269,0,40260,0,0,10306,312,132,1444,0,0,0,883,0,0,0
2025-04-07 11:00:00,363,0,0,0,1910,0,80,0,0,0,210,3304,727,0,40104,0,0,11819,311,101,1536,0,0,0,803,0,0,0
2025-04-07 11:30:00,363,0,0,0,1078,0,80,0,0,0,194,3154,413,0,40030,0,0,12965,312,87,1769,0,0,0,803,0,0,0
2025-04-07 12:00:00,364,0,0,0,452,0,80,0,0,0,49,3016,260,0,38890,0,0,14229,311,106,2089,121,0,0,880,0,0,0
2025-04-07 12:30:00,363,0,0,0,447,0,80,0,0,0,81,2947,300,0,36635,0,0,15182,311,166,2158,121,0,0,880,0,0,0
2025-04-07 13:00:00,363,0,0,0,449,0,80,0,0,0,102,2854,296,0,35649,0,0,15819,314,191,1998,111,0,0,818,0,0,0
2025-04-07 13:30:00,363,0,0,0,450,0,80,0,0,0,99,2799,357,0,34907,0,0,16402,313,167,1918,111,0,0,818,0,0,0
2025-04-07 14:00:00,364,0,0,0,446,0,81,0,0,0,192,2758,351,0,34830,0,0,16604,314,181,1856,211,0,0,116,0,0,0
2025-04-07 14:30:00,365,0,0,0,457,0,81,0,0,0,102,2765,379,0,34685,0,0,16583,315,204,1819,211,0,0,116,0,0,0
2025-04-07 15:00:00,364,0,0,0,476,0,81,0,0,0,99,2730,281,0,34632,0,0,16193,314,200,1784,0,0,0,230,0,0,0
2025-04-07 15:30:00,360,0,0,0,480,0,81,0,0,0,100,2738,324,0,34813,0,0,15640,312,200,1757,0,0,0,230,0,0,0
2025-04-07 16:00:00,358,0,0,0,482,0,81,0,0,0,189,2736,240,0,34460,0,0,14828,313,215,1754,0,0,0,759,0,0,0
2025-04-07 16:30:00,358,0,0,0,477,0,81,0,0,0,199,2806,217,0,34621,0,0,13501,313,246,1757,0,0,0,759,0,0,0
2025-04-07 17:00:00,360,0,0,0,484,0,81,0,0,0,214,3028,332,0,34865,0,0,11748,314,258,1742,0,0,0,1126,0,0,0
2025-04-07 17:30:00,363,0,0,0,486,0,81,0,0,0,117,3130,702,0,35659,0,0,9653,316,239,1884,0,0,0,1126,0,0,0
2025-04-07 18:00:00,363,0,0,0,481,0,81,0,0,0,313,3254,965,0,36622,0,0,7333,318,248,2085,64,0,0,1411,0,0,0
2025-04-07 18:30:00,363,0,0,0,567,0,81,0,0,0,1976,3529,1355,0,38492,0,0,4853,319,256,2274,64,0,0,1411,0,0,0
2025-04-07 19:00:00,363,0,0,0,922,0,81,0,0,0,2679,4000,1537,0,38711,0,0,2711,320,283,2428,0,0,0,1447,0,0,0
2025-04-07 19:30:00,363,0,0,0,1701,0,81,0,0,0,3096,4417,1878,0,39431,0,0,1166,318,358,2551,0,0,0,1447,0,0,0
